Shots	5000
Nt	150
ta	0.5988023952095809


T1_Q0	113.04496120255689	us	2022	5	11	30	20
T1_Q1	134.94010854681108	us	2022	5	11	33	43
T1_Q2	127.8617861320831	us	2022	5	11	30	20
T1_Q3	134.7402323650447	us	2022	5	11	33	43
T1_Q4	152.37094524293371	us	2022	5	8	13	58
T2_Q0	195.64343407119642	us	2022	5	10	43	16
T2_Q1	188.9766854233588	us	2022	5	10	44	53
T2_Q2	148.69447133718984	us	2022	5	10	43	16
T2_Q3	187.47076717372656	us	2022	5	10	44	53
T2_Q4	191.3717275824754	us	2022	5	8	15	30
frequency_Q0	5.000496660817193	GHz	2022	5	11	40	23
frequency_Q1	4.849746584898924	GHz	2022	5	11	40	23
frequency_Q2	4.78280799181724	GHz	2022	5	11	40	23
frequency_Q3	4.8581421532063604	GHz	2022	5	11	40	23
frequency_Q4	4.978160815307501	GHz	2022	5	11	40	23
anharmonicity_Q0	-0.33690023792181095	GHz	2022	5	11	40	23
anharmonicity_Q1	-0.3255653611748174	GHz	2022	5	11	40	23
anharmonicity_Q2	-0.3400769355943713	GHz	2022	5	11	40	23
anharmonicity_Q3	-0.3253007998732789	GHz	2022	5	11	40	23
anharmonicity_Q4	-0.337357563455571	GHz	2022	5	11	40	23
readout_error_Q0	0.06559999999999999		2022	5	10	37	27
readout_error_Q1	0.0696		2022	5	10	37	27
readout_error_Q2	0.10470000000000002		2022	5	10	37	27
readout_error_Q3	0.03479999999999994		2022	5	10	37	27
readout_error_Q4	0.049800000000000066		2022	5	10	37	27
prob_meas0_prep1_Q0	0.11939999999999995		2022	5	10	37	27
prob_meas0_prep1_Q1	0.11939999999999995		2022	5	10	37	27
prob_meas0_prep1_Q2	0.1186		2022	5	10	37	27
prob_meas0_prep1_Q3	0.0464		2022	5	10	37	27
prob_meas0_prep1_Q4	0.0676		2022	5	10	37	27
prob_meas1_prep0_Q0	0.0118		2022	5	10	37	27
prob_meas1_prep0_Q1	0.0198		2022	5	10	37	27
prob_meas1_prep0_Q2	0.09079999999999999		2022	5	10	37	27
prob_meas1_prep0_Q3	0.0232		2022	5	10	37	27
prob_meas1_prep0_Q4	0.032		2022	5	10	37	27
readout_length_Q0	5976.888888888889	ns	2022	5	10	37	27
readout_length_Q1	5976.888888888889	ns	2022	5	10	37	27
readout_length_Q2	5976.888888888889	ns	2022	5	10	37	27
readout_length_Q3	5976.888888888889	ns	2022	5	10	37	27
readout_length_Q4	5976.888888888889	ns	2022	5	10	37	27


t_sim	t_int (ns)	P0q0	P0q1	P0q2	P0q3	P0q4	P0q0_cal	P0q1_cal	P0q2_cal	P0q3_cal	P0q4_cal
0.0	35.5555	0.5268	0.5204	0.5208	0.5082	0.5266	0.46892	0.46585	0.50873	0.49635	0.50977
0.06711	106.6665	0.5254	0.5144	0.4924	0.4974	0.525	0.46731	0.45888	0.47281	0.48474	0.508
0.13423	177.7775	0.531	0.5186	0.5164	0.5012	0.53	0.47376	0.46375	0.50316	0.48882	0.51355
0.20134	248.8885	0.542	0.5144	0.5034	0.5046	0.523	0.48642	0.45888	0.48672	0.49248	0.50578
0.26846	319.9995	0.5264	0.516	0.5326	0.5064	0.528	0.46846	0.46073	0.52365	0.49441	0.51133
0.33557	391.1105	0.5258	0.522	0.5334	0.5044	0.525	0.46777	0.4677	0.52466	0.49226	0.508
0.40268	462.2215	0.5146	0.5084	0.5024	0.4894	0.5276	0.45488	0.45191	0.48545	0.47614	0.51088
0.4698	533.3325	0.521	0.5056	0.4918	0.4836	0.521	0.46225	0.44865	0.47205	0.46991	0.50355
0.53691	604.4435	0.5274	0.498	0.481	0.479	0.527	0.46961	0.43982	0.45839	0.46496	0.51022
0.60403	675.5545	0.5258	0.4948	0.4814	0.4658	0.526	0.46777	0.43611	0.45889	0.45077	0.50911
0.67114	746.6655	0.517	0.478	0.5068	0.451	0.5	0.45764	0.41659	0.49102	0.43487	0.48023
0.73826	817.7765	0.4978	0.4736	0.488	0.435	0.49	0.43554	0.41148	0.46724	0.41767	0.46912
0.80537	888.8875	0.4916	0.4606	0.48	0.4232	0.4952	0.42841	0.39638	0.45712	0.40499	0.4749
0.87248	959.9985	0.5342	0.4382	0.4222	0.3888	0.45	0.47744	0.37035	0.38401	0.36801	0.4247
0.9396	1031.1095	0.4796	0.424	0.4006	0.379	0.4422	0.41459	0.35386	0.35669	0.35748	0.41604
1.00671	1102.2205	0.4474	0.391	0.4006	0.3522	0.424	0.37753	0.31552	0.35669	0.32868	0.39582
1.07383	1173.3315	0.395	0.3632	0.3786	0.3478	0.393	0.31722	0.28322	0.32886	0.32395	0.36139
1.14094	1244.4425	0.3802	0.3608	0.401	0.3152	0.359	0.30018	0.28044	0.3572	0.28891	0.32363
1.20805	1315.5535	0.354	0.3172	0.299	0.2706	0.3484	0.27003	0.22979	0.22818	0.24097	0.31186
1.27517	1386.6645	0.306	0.273	0.304	0.2578	0.3	0.21478	0.17844	0.23451	0.22721	0.25811
1.34228	1457.7755	0.2948	0.2724	0.2624	0.2358	0.288	0.20189	0.17774	0.18189	0.20357	0.24478
1.4094	1528.8865	0.2696	0.231	0.3016	0.216	0.278	0.17288	0.12965	0.23147	0.18229	0.23367
1.47651	1599.9975	0.243	0.214	0.2636	0.202	0.241	0.14227	0.1099	0.18341	0.16724	0.19258
1.54362	1671.1085	0.2222	0.1948	0.2412	0.1668	0.2264	0.11832	0.08759	0.15507	0.12941	0.17637
1.61074	1742.2195	0.2068	0.188	0.2566	0.15	0.1936	0.1006	0.07969	0.17455	0.11135	0.13994
1.67785	1813.3305	0.1884	0.167	0.2172	0.1354	0.1936	0.07942	0.0553	0.12472	0.09566	0.13994
1.74497	1884.4415	0.1626	0.15	0.2246	0.1374	0.19	0.04972	0.03555	0.13408	0.09781	0.13594
1.81208	1955.5525	0.1594	0.1562	0.221	0.139	0.1866	0.04604	0.04275	0.12952	0.09953	0.13216
1.87919	2026.6635	0.1756	0.1622	0.227	0.1308	0.178	0.06469	0.04972	0.13711	0.09071	0.12261
1.94631	2097.7745	0.1696	0.1506	0.237	0.138	0.163	0.05778	0.03625	0.14976	0.09845	0.10595
2.01342	2168.8855	0.1714	0.1612	0.2414	0.1524	0.177	0.05985	0.04856	0.15533	0.11393	0.1215
2.08054	2239.9965	0.1874	0.1864	0.2422	0.1634	0.209	0.07827	0.07783	0.15634	0.12575	0.15704
2.14765	2311.1075	0.2068	0.2062	0.2494	0.178	0.242	0.1006	0.10084	0.16544	0.14144	0.19369
2.21477	2382.2185	0.2212	0.2262	0.2586	0.2044	0.26	0.11717	0.12407	0.17708	0.16982	0.21368
2.28188	2453.3295	0.2534	0.2364	0.306	0.2244	0.291	0.15424	0.13592	0.23704	0.19132	0.24811
2.34899	2524.4405	0.284	0.2558	0.329	0.2532	0.302	0.18946	0.15846	0.26613	0.22227	0.26033
2.41611	2595.5515	0.3038	0.2748	0.3344	0.269	0.315	0.21225	0.18053	0.27296	0.23925	0.27477
2.48322	2666.6625	0.3202	0.3	0.327	0.2816	0.3364	0.23112	0.2098	0.2636	0.25279	0.29853
2.55034	2737.7735	0.3328	0.2982	0.3596	0.2844	0.366	0.24563	0.20771	0.30483	0.2558	0.33141
2.61745	2808.8845	0.3408	0.3102	0.3414	0.3024	0.338	0.25483	0.22165	0.28181	0.27515	0.30031
2.68456	2879.9955	0.3422	0.3014	0.3614	0.2894	0.351	0.25645	0.21143	0.30711	0.26118	0.31475
2.75168	2951.1065	0.3394	0.2894	0.3638	0.2782	0.3358	0.25322	0.19749	0.31014	0.24914	0.29787
2.81879	3022.2175	0.341	0.278	0.3474	0.261	0.32	0.25506	0.18425	0.2894	0.23065	0.28032
2.88591	3093.3285	0.3292	0.2514	0.3032	0.2292	0.299	0.24148	0.15335	0.23349	0.19647	0.257
2.95302	3164.4395	0.2904	0.2434	0.3212	0.215	0.296	0.19682	0.14405	0.25626	0.18121	0.25367
3.02013	3235.5505	0.2766	0.2376	0.2828	0.193	0.2572	0.18094	0.13731	0.20769	0.15757	0.21057
3.08725	3306.6615	0.267	0.2088	0.2618	0.1868	0.284	0.16989	0.10386	0.18113	0.1509	0.24034
3.15436	3377.7725	0.2578	0.2104	0.2486	0.174	0.256	0.1593	0.10572	0.16443	0.13715	0.20924
3.22148	3448.8835	0.2438	0.19	0.2828	0.1632	0.213	0.14319	0.08202	0.20769	0.12554	0.16148
3.28859	3519.9945	0.2442	0.2122	0.2754	0.1636	0.227	0.14365	0.10781	0.19833	0.12597	0.17703
3.3557	3591.1055	0.244	0.2116	0.2614	0.1702	0.2264	0.14342	0.10711	0.18062	0.13306	0.17637
3.42282	3662.2165	0.2374	0.2222	0.2806	0.1916	0.238	0.13582	0.11942	0.20491	0.15606	0.18925
3.48993	3733.3275	0.2614	0.2164	0.2954	0.2122	0.248	0.16344	0.11269	0.22363	0.1782	0.20036
3.55705	3804.4385	0.277	0.2396	0.2914	0.2422	0.26	0.1814	0.13964	0.21857	0.21045	0.21368
3.62416	3875.5495	0.3144	0.2686	0.3308	0.2468	0.2976	0.22445	0.17333	0.2684	0.21539	0.25544
3.69128	3946.6605	0.339	0.2878	0.3278	0.266	0.299	0.25276	0.19563	0.26461	0.23603	0.257
3.75839	4017.7715	0.3484	0.2932	0.318	0.2724	0.307	0.26358	0.20191	0.25221	0.24291	0.26588
3.8255	4088.8825	0.3414	0.277	0.3202	0.2692	0.321	0.25552	0.18309	0.255	0.23947	0.28143
3.89262	4159.9935	0.3204	0.2576	0.32	0.2504	0.344	0.23135	0.16055	0.25474	0.21926	0.30697
3.95973	4231.1045	0.3196	0.257	0.3532	0.2258	0.279	0.23043	0.15985	0.29674	0.19282	0.23478
4.02685	4302.2155	0.302	0.2288	0.3168	0.2218	0.275	0.21017	0.12709	0.2507	0.18852	0.23034
4.09396	4373.3265	0.2694	0.2126	0.3134	0.2018	0.253	0.17265	0.10827	0.2464	0.16702	0.20591
4.16107	4444.4375	0.2416	0.1994	0.2904	0.1826	0.24	0.14065	0.09294	0.2173	0.14639	0.19147
4.22819	4515.5485	0.2634	0.2226	0.2836	0.18	0.286	0.16575	0.11989	0.2087	0.14359	0.24256
4.2953	4586.6595	0.2614	0.2208	0.2982	0.1924	0.285	0.16344	0.1178	0.22717	0.15692	0.24145
4.36242	4657.7705	0.281	0.2348	0.298	0.1962	0.251	0.186	0.13406	0.22692	0.16101	0.20369
4.42953	4728.8815	0.2874	0.2378	0.305	0.2192	0.268	0.19337	0.13755	0.23577	0.18573	0.22257
4.49664	4799.9925	0.3006	0.2634	0.3066	0.2394	0.316	0.20856	0.16729	0.23779	0.20744	0.27588
4.56376	4871.1035	0.3194	0.27	0.3214	0.2468	0.338	0.2302	0.17495	0.25651	0.21539	0.30031
4.63087	4942.2145	0.341	0.2974	0.337	0.2796	0.326	0.25506	0.20678	0.27625	0.25064	0.28698
4.69799	5013.3255	0.361	0.2902	0.2988	0.264	0.3374	0.27808	0.19842	0.22793	0.23388	0.29964
